original_index,positive_sentences,integrated_sentences,doi
36/169,"For a general bi- asing condition the bands of the top and bottom bilayers are misaligned, and momentum-conserving tunneling is suppressed except at particular a energy (ε) correspond- ing to a ring of states formed by the intersection of the electron band of one bilayer and hole band of the other, as depicted in Fig. 1 (b).","The black-dotted line in Fig. 1 (c) corresponds to the primary resonance, where the bands of the two bilayers align [Fig. 1 (d)(i)]. For a general bi- asing condition the bands of the top and bottom bilayers are misaligned, and momentum-conserving tunneling is suppressed except at particular a energy (ε) correspond- ing to a ring of states formed by the intersection of the electron band of one bilayer and hole band of the other, as depicted in Fig. 1 (b).",30/10.1103/PhysRevLett.127.117701
37/169,"We refer to this regime as unlike-band tunneling, as opposed to the like-band tun- neling which controls the primary resonance in Fig. 1 (c).","For a general bi- asing condition the bands of the top and bottom bilayers are misaligned, and momentum-conserving tunneling is suppressed except at particular a energy (ε) correspond- ing to a ring of states formed by the intersection of the electron band of one bilayer and hole band of the other, as depicted in Fig. 1 (b). We refer to this regime as unlike-band tunneling, as opposed to the like-band tun- neling which controls the primary resonance in Fig. 1 (c).",30/10.1103/PhysRevLett.127.117701
43/169,(b) Top and bottom bilayer band alignment for a general biasing condition.,1. (a) Double bilayer graphene heterostructure schematic. (b) Top and bottom bilayer band alignment for a general biasing condition.,30/10.1103/PhysRevLett.127.117701
47/169,(d) Self-consistently calculated top (red) and bottom (green) bilayer bandstructures around the K-points corresponding to points (i-vi) in panel (c).,The six feature points (i-vi) in panel (c) correspond to the six diﬀerent tunneling regimes. (d) Self-consistently calculated top (red) and bottom (green) bilayer bandstructures around the K-points corresponding to points (i-vi) in panel (c).,30/10.1103/PhysRevLett.127.117701
55/169,"Figure 1(f) shows the measured gIL vs. VIL, at VTG = 1.7 V and VBG = 25 V, adjusted so that the carrier densities in the top (nTL), and bottom (nBL) bi- layers are nTL = nBL = 1.7×1012 cm−2 at VIL = 0 V, and3 the primary resonance condition occurs at VIL = 0 V. A ﬁt using Eqs.","The εφ values along (iii)-(iv) are almost constant, indicating that along the (iii)-(iv) contour carriers are injected to the same set of states in the top bilayer. Figure 1(f) shows the measured gIL vs. VIL, at VTG = 1.7 V and VBG = 25 V, adjusted so that the carrier densities in the top (nTL), and bottom (nBL) bi- layers are nTL = nBL = 1.7×1012 cm−2 at VIL = 0 V, and3 the primary resonance condition occurs at VIL = 0 V. A ﬁt using Eqs.",30/10.1103/PhysRevLett.127.117701
62/169,"Their relative contribu- tions depend on the state energy, band structure, chem- ical potential, and temperature.","Quasi-particle states can be broadened by relaxation mechanisms, such as static disorder, phonon emission, and carrier-carrier interactions. Their relative contribu- tions depend on the state energy, band structure, chem- ical potential, and temperature.",30/10.1103/PhysRevLett.127.117701
65/169,"The secondary resonances are particularly interesting, as momentum-conserving unlike band tunneling creates a ﬁlter for carrier injection at a single energy ε.","When the primary resonance occurs at VIL = 0 V, the tunneling is restricted to a narrow range of energies at the Fermi surfaces of the two bilayers, and the width of the primary resonance can be used to extract Γ = Γ(0, εφ). The secondary resonances are particularly interesting, as momentum-conserving unlike band tunneling creates a ﬁlter for carrier injection at a single energy ε.",30/10.1103/PhysRevLett.127.117701
71/169,"Figure 2(a) shows the top bilayer Γ vs. εµ, ex- tracted from parameter ﬁts along (iii)-(iv) contour, at various VBG.","The model ﬁts in Fig. 1(f) with Γ = 1 meV and Γ = 12 meV used for the primary and secondary resonances, respectively, are in excellent agreement with the experimental data. Figure 2(a) shows the top bilayer Γ vs. εµ, ex- tracted from parameter ﬁts along (iii)-(iv) contour, at various VBG.",30/10.1103/PhysRevLett.127.117701
72/169,"As established in Fig. 1(e), εφ is con- stant along (iii)-(iv) at a ﬁxed VBG.","Figure 2(a) shows the top bilayer Γ vs. εµ, ex- tracted from parameter ﬁts along (iii)-(iv) contour, at various VBG. As established in Fig. 1(e), εφ is con- stant along (iii)-(iv) at a ﬁxed VBG.",30/10.1103/PhysRevLett.127.117701
73/169,"Therefore, the back- gate bias provides an independent handle to vary the εφ, and VBG = −30 V, −15 V, and 25 V correspond to εφ ≈35 meV, 17 meV and −24 meV respectively.","As established in Fig. 1(e), εφ is con- stant along (iii)-(iv) at a ﬁxed VBG. Therefore, the back- gate bias provides an independent handle to vary the εφ, and VBG = −30 V, −15 V, and 25 V correspond to εφ ≈35 meV, 17 meV and −24 meV respectively.",30/10.1103/PhysRevLett.127.117701
76/169,"Similarly, Fig. 2(b) shows the bottom bilayer Γ vs. εµ, from parameter ﬁts along the (v)-(vi) contour, at various VBG.","For ε > µTL (ε < µTL), the bottom bilayer injects particles (vacancies) into the top bilayer, and the extracted Γ corresponds to the particle (vacancy) state broadening. Similarly, Fig. 2(b) shows the bottom bilayer Γ vs. εµ, from parameter ﬁts along the (v)-(vi) contour, at various VBG.",30/10.1103/PhysRevLett.127.117701
77/169,We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG.,"Similarly, Fig. 2(b) shows the bottom bilayer Γ vs. εµ, from parameter ﬁts along the (v)-(vi) contour, at various VBG. We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG.",30/10.1103/PhysRevLett.127.117701
78/169,"2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701
90/169,(b-c) Fermi surfaces (solid lines) and ﬁrst Brillouin zones (dashed lines) of the top (red) and bottom (green) bilayers (b) without and (c) with an applied B∥. (d-f) Band-alignment around the K-points in the presence of B∥. At B∥= 0 [panel (e)] the band-alignment corresponds to a primary resonance.,"3. (a) Schematic of the tunneling process in the presence of an in-plane magnetic ﬁeld, where carriers gain an additional momentum through the Lorentz force. (b-c) Fermi surfaces (solid lines) and ﬁrst Brillouin zones (dashed lines) of the top (red) and bottom (green) bilayers (b) without and (c) with an applied B∥. (d-f) Band-alignment around the K-points in the presence of B∥. At B∥= 0 [panel (e)] the band-alignment corresponds to a primary resonance.",30/10.1103/PhysRevLett.127.117701
103/169,"In both panels, the data show a clear splitting of the resonance with increasing B, with the two peaks occur at the band alignment condi- tions of Figs. 3(d) and 3(f).","Figures 3(g) and 3(i) show the measured gIL vs. VIL for Devices #1 and #2, respectively, at various B = |B∥|, T = 1.5 K, and at biasing conditions such that the pri- mary resonance is at VIL = 0 V. In both panels, the data show a clear splitting of the resonance with increasing B, with the two peaks occur at the band alignment condi- tions of Figs. 3(d) and 3(f).",30/10.1103/PhysRevLett.127.117701
116/169,"In summary, we describe a spectroscopy technique where momentum-conserving tunneling between diﬀer- ent bands in a double layer heterostructure acts as an energy ﬁlter, and allows the extraction of quasi-particle state broadening at a well deﬁned energy with respect to the Fermi level.","Because no splitting is observed at B = 0 T in the experimental data of Fig. 3(g) and Fig. 3(i) , we conclude that both Device #1 and #2 have a high degree of rotational alignment between the bilayers. In summary, we describe a spectroscopy technique where momentum-conserving tunneling between diﬀer- ent bands in a double layer heterostructure acts as an energy ﬁlter, and allows the extraction of quasi-particle state broadening at a well deﬁned energy with respect to the Fermi level.",30/10.1103/PhysRevLett.127.117701
34/162,It is not due to the formation of a metallic state: re- sistivity data (Supplementary Fig. S6) show that LiZn2Mo3O8 is electrically insulating at all accessible temperatures.,"This may be due to a number of possibilities (see Supplementary Information), but the most likely is a partial unquenched orbital contribution to the moment, due to spin–orbit coupling. It is not due to the formation of a metallic state: re- sistivity data (Supplementary Fig. S6) show that LiZn2Mo3O8 is electrically insulating at all accessible temperatures.",10/10.1038/nmat3329
35/162,"Furthermore, the molecular calculations predict an on-site (cluster) Hubbard U of ∼1.2 eV, which, depending on bandwidth, could open a gap and explain the insulating behaviour.","It is not due to the formation of a metallic state: re- sistivity data (Supplementary Fig. S6) show that LiZn2Mo3O8 is electrically insulating at all accessible temperatures. Furthermore, the molecular calculations predict an on-site (cluster) Hubbard U of ∼1.2 eV, which, depending on bandwidth, could open a gap and explain the insulating behaviour.",10/10.1038/nmat3329
