passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"Experimental results were reported from combined electrical Hall effect and Seebeck effect measurements,30–32 combined electri- cal Hall effect and infrared ellipsometry measurements,29 and angle resolved photoemission measurements.33–35 Many reports of con- duction band mass parameters exist, which were obtained from first principles calculations in various approximations.36–40 Perhaps the most accurate theory result was provided by Fuchs and Bechstedt38 using first principles density functional theory (DFT) calculations with nonlocal potential resulting from a HSE03 hybrid functional and quasi-particle correction. For the bcc polymorph, the effective electron mass at the Γ point is almost direction inde- pendent and amounts to 0.22 me using the HSE03 functional.38 The conduction band is nonparabolic, with a smaller nonparabolic- ity than in InN but remains non-negligible.41 Fuchs and Bechstedt gave an approximation for the conduction band EC k ð Þ ¼ 1 2 Eg þ ﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃ E2 g þ 4 me m*  1   EkEg r   , (1) where Ek ¼ (h2=2me)k2 and the direct bandgap energy Eg is obtained from kp calculations.","For the bcc polymorph, the effective electron mass at the Γ point is almost direction inde- pendent and amounts to 0.22 me using the HSE03 functional.38 The conduction band is nonparabolic, with a smaller nonparabolic- ity than in InN but remains non-negligible.41 Fuchs and Bechstedt gave an approximation for the conduction band EC k ð Þ ¼ 1 2 Eg þ ﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃ E2 g þ 4 me m*  1   EkEg r   , (1) where Ek ¼ (h2=2me)k2 and the direct bandgap energy Eg is obtained from kp calculations.",115/10.1063/5.0052848,None,None,eV,0,0,1
"The small binding energy of only −32 meV per Si atom also indicates the possibility to separate silicene from the solid Ar(111) substrate. In addition, a band gap of 11 meV and a signiﬁcant splitting of the energy levels due to spin-orbit coupling are observed.","In addition, a band gap of 11 meV and a signiﬁcant splitting of the energy levels due to spin-orbit coupling are observed.",19/10.1088/1367-2630/16/6/065001,None,11,meV,0,1,1
"Without SOC we obtain for silicene the characteristic linear dispersion of the π and π* bands around the K point [1], reﬂecting massless Dirac fermions. The inclusion of SOC opens a band gap of 2 meV, which is small, but much larger than in the case of graphene New J. Phys. 16 (2014) 065001 S Sattar et al 3 Figure 1.","The inclusion of SOC opens a band gap of 2 meV, which is small, but much larger than in the case of graphene New J. Phys. 16 (2014) 065001 S Sattar et al 3 Figure 1.",19/10.1088/1367-2630/16/6/065001,silicene,2,meV,1,1,1
"For the combined ArSi system, the band structure and DOS are presented in ﬁgure 4. Without vdW interaction and without SOC we obtain again a band gap of 2 meV, indicating the minor inﬂuence of the substrate despite the fact that the interlayer spacing between Ar and Si is large.","Without vdW interaction and without SOC we obtain again a band gap of 2 meV, indicating the minor inﬂuence of the substrate despite the fact that the interlayer spacing between Ar and Si is large.",19/10.1088/1367-2630/16/6/065001,ArSi,2,meV,1,1,1
"Without vdW interaction and without SOC we obtain again a band gap of 2 meV, indicating the minor inﬂuence of the substrate despite the fact that the interlayer spacing between Ar and Si is large. SOC splits the bands near the K point, one forming a perfect Dirac cone and one showing a band gap of 2 meV.","SOC splits the bands near the K point, one forming a perfect Dirac cone and one showing a band gap of 2 meV.",19/10.1088/1367-2630/16/6/065001,None,"2
2",meV,0,1,1
"The band structure and DOS of solid Ar (mg: midgap). Figure 3. The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC.","The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC.",19/10.1088/1367-2630/16/6/065001,Silicene,2,g meV,0,1,1
"The band structure and DOS of solid Ar (mg: midgap). Figure 3. The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC.","The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC.",19/10.1088/1367-2630/16/6/065001,None,None,None,0,0,0
"The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC.",Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC.,19/10.1088/1367-2630/16/6/065001,Silicene (without vdW),0,meV,0,1,1
"The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC.",Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC.,19/10.1088/1367-2630/16/6/065001,"Silicene (with vdW, without SOC)",11,meV,1,0,1
"The band structure and DOS of silicene without vdW interaction (no band gap without SOC and = E 2 g meV with SOC).energy − − ( ) E E E 2 ArSi Ar Si per Si atom between silicene and the substrate amounts to −3 meV, both without and with SOC. Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC.",Switching on the vdW interaction enhances the band gap to 11 meV without and 10 meV with SOC.,19/10.1088/1367-2630/16/6/065001,"Silicene (with vdW, with SOC)",10,meV,1,1,1
"We also report the “Δ” measure introduced in Ref. 77 as an indication of the ability of the ML model to reproduce properties that are indirectly related to the accuracy of the PES,35,78 Δ = ¿ Á Á À∫ 1.06 V0 0.95 V0 [EGAP(V) −EDFT(V)]2dV 0.12 V0 , (24) where EGAP and EDFT are the GAP and DFT energies relative to the diamond energy minimum and V0 is the volume of the minimum DFT energy structure for each phase.","77 as an indication of the ability of the ML model to reproduce properties that are indirectly related to the accuracy of the PES,35,78 Δ = ¿ Á Á À∫ 1.06 V0 0.95 V0 [EGAP(V) −EDFT(V)]2dV 0.12 V0 , (24) where EGAP and EDFT are the GAP and DFT energies relative to the diamond energy minimum and V0 is the volume of the minimum DFT energy structure for each phase.",114/10.1063/5.0044689,None,None,None,0,0,0
"In order to unambiguously validate the extended Kohler’s rule of Eq. (1), we apply the scaling to the magnetoresistance of an undoped semiconductor. Kohler’s rule is presumed to be violated due to the expected exponential temperature dependence of the intrinsic carrier density ni ∼T3=2e−Eg=2kBT with Eg being the band gap [49], providing an exemplar system to showcase our extended Kohler’s rule, Eq. (1).","Kohler’s rule is presumed to be violated due to the expected exponential temperature dependence of the intrinsic carrier density ni ∼T3=2e−Eg=2kBT with Eg being the band gap [49], providing an exemplar system to showcase our extended Kohler’s rule, Eq. (1).",190/10.1103/PhysRevX.11.041029,None,None,eV,0,0,1
"Our extended Kohler’s rule Eq. (1) offers a fundamental understanding of the violation and validity of Kohler’s rule in terms of different temperature responses of the thermal factor nT, with nT ¼ 1 denoting the original Kohler’s rule. The results for TaP and InSb evidently show that nT represents the temperature dependence of the carrier density, providing an alternative way to reveal information on the electronic band structure, e.g., Fermi level (in TaP) and band gap (in InSb).","The results for TaP and InSb evidently show that nT represents the temperature dependence of the carrier density, providing an alternative way to reveal information on the electronic band structure, e.g., Fermi level (in TaP) and band gap (in InSb).",190/10.1103/PhysRevX.11.041029,InSb,None,None,1,0,0
"The energy EF plays the role of the Fermi level. Here, Udot564 meV and Eg is the band gap of the QD. ~b!","Here, Udot564 meV and Eg is the band gap of the QD. ~b!",147/10.1103/PhysRevB.67.241307,QD,None,meV,1,0,1
"According to our experience, it is not so convenient for some users to implement these constraints and recompile the LAMMPS package. Hence, in the present work, A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) Mo-Se 5.737 0.913 18.787 0.0 3.351 Table 115.","Hence, in the present work, A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) Mo-Se 5.737 0.913 18.787 0.0 3.351 Table 115.",199/10.5772/intechopen.71929,Mo-Se,5737,eV,1,1,1
(b) The VFF model (blue lines) and the SW potential (red lines) give the same phonon dispersion for single-layer 1H-TaSe2 along ΓMKΓ. A (eV) r (Å) B (Å4) rmin ðÅÞ rmax (Å) TadSe 6.885 1.133 22.499 0.0 3.446 Table 127.,A (eV) r (Å) B (Å4) rmin ðÅÞ rmax (Å) TadSe 6.885 1.133 22.499 0.0 3.446 Table 127.,199/10.5772/intechopen.71929,TadSe,6885,eV,1,1,1
The VFF model for single-layer 1T-MoTe2. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) ModTe 2.597 1.068 27.720 0.0 3.582 Table 255.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) ModTe 2.597 1.068 27.720 0.0 3.582 Table 255.,199/10.5772/intechopen.71929,1T-MoTe2,2597,eV,1,1,1
The VFF model for single-layer 1T-TcSe2. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) TcdSe 2.355 0.925 19.723 0.0 3.267 Table 263.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) TcdSe 2.355 0.925 19.723 0.0 3.267 Table 263.,199/10.5772/intechopen.71929,TcdSe,None,eV,1,0,1
The VFF model for single-layer 1T-TcTe2. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) TcdTe 0.628 1.021 26.181 0.0 3.519 Table 267.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) TcdTe 0.628 1.021 26.181 0.0 3.519 Table 267.,199/10.5772/intechopen.71929,TcdTe,628,eV,1,1,1
The VFF model for single-layer 1T-PdSe2. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) PddSe 10.902 1.523 19.310 0.0 3.467 Table 279.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) PddSe 10.902 1.523 19.310 0.0 3.467 Table 279.,199/10.5772/intechopen.71929,PddSe,None,eV,1,0,1
"The long-range interac- tions are ignored, which typically lead to about 10% underestimation for the value of the Young’s modulus. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) HfdTe 3.835 1.439 33.262 0.0 3.869 Table 303.",A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) HfdTe 3.835 1.439 33.262 0.0 3.869 Table 303.,199/10.5772/intechopen.71929,HfdTe,None,eV,1,0,1
Three-body SW potential parameters for single-layer 1T-WTe2 used by GULP [8] as expressed in Eq. (4). A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) WdTe 1.924 1.075 27.376 0.0 3.575 Table 327.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) WdTe 1.924 1.075 27.376 0.0 3.575 Table 327.,199/10.5772/intechopen.71929,WdTe,1924,eV,1,1,1
Some representative parameters for the SW potential used by LAMMPS are listed in Table 353. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) PtdSe 12.781 1.545 18.511 0.0 3.443 Table 351.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) PtdSe 12.781 1.545 18.511 0.0 3.443 Table 351.,199/10.5772/intechopen.71929,PtdSe,None,eV,1,0,1
"Three-body SW potential parameters for b-CS used by GULP [8], as expressed in Eq. (4). A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) CdS 6.014 1.233 6.246 0.0 2.641 Table 471.",A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) CdS 6.014 1.233 6.246 0.0 2.641 Table 471.,199/10.5772/intechopen.71929,CdS,6014,eV,1,1,1
(b) The VFF model (blue lines) and the SW potential (red lines) give the same phonon dispersion for the b-CSe along ΓMKΓ. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) CdSe 7.691 1.298 8.917 0.0 2.872 Table 475.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) CdSe 7.691 1.298 8.917 0.0 2.872 Table 475.,199/10.5772/intechopen.71929,CdSe,7691,eV,1,1,1
(b) The VFF model (blue lines) and the SW potential (red lines) give the same phonon dispersion for the b-CTe along ΓMKΓ. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) CdTe 8.314 1.440 12.387 0.0 3.127 Table 479.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) CdTe 8.314 1.440 12.387 0.0 3.127 Table 479.,199/10.5772/intechopen.71929,CdTe,8314,eV,1,1,1
"Three-body SW potential parameters for b-SiSe used by GULP [8], as expressed in Eq. (4). A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) SidSe 7.857 1.349 18.822 0.0 3.391 Table 491.",A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) SidSe 7.857 1.349 18.822 0.0 3.391 Table 491.,199/10.5772/intechopen.71929,SidSe,7857,eV,1,1,1
(b) The VFF model (blue lines) and the SW potential (red lines) give the same phonon dispersion for the b-SiTe along ΓMKΓ. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) SidTe 9.285 1.473 26.181 0.0 3.685 Table 495.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) SidTe 9.285 1.473 26.181 0.0 3.685 Table 495.,199/10.5772/intechopen.71929,SidTe,9285,eV,1,1,1
(b) The VFF model (blue lines) and the SW potential (red lines) give the same phonon dispersion for the b-SnGe along ΓMKΓ. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) SndGe 13.674 2.267 21.812 0.0 3.777 Table 531.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) SndGe 13.674 2.267 21.812 0.0 3.777 Table 531.,199/10.5772/intechopen.71929,b-SnGe,13674,eV,1,1,1
We will thus parametrize a set of SW potential for the single-layer b-GaAs in this section. A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) In-Sb 16.706 2.445 28.182 0.0 4.034 Table 551.,A (eV) r (Å) B (Å4) rmin (Å) rmax (Å) In-Sb 16.706 2.445 28.182 0.0 4.034 Table 551.,199/10.5772/intechopen.71929,In-Sb,None,eV,1,0,1
"Bulk systems Functional Nodes Inst. Init (s) Fock (s) KS (s) Iter (s) No. of SCF M (GB) Hematite: Fe4O6 (10 atoms), 10 × 10 × 10 k-grid, intermediate, collinear spin PBE 2 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 0.191 2.495 15 21.27 HSE06 2 6 27.476 40.527 0.227 43.497 17 96.19 PBE0 2 2 102.815 241.563 0.238 243.340 18 220.02 Water (liquid): H128O64 (192 atoms), 4 × 4× 4 k-grid PBE 5 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 1.092 5.515 12 21.51 HSE06 5 10 32.628 14.824 1.209 19.360 11 157.55 PBE0 5 1 34.425 40.576 1.201 45.078 11 156.77 Molecules Ac-Lys-Ala19-H+: C65H112N21O22 (220 atoms), intermediate PBE 2 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 0.218 5.372 13 21.82 HSE06 2 8 17.415 10.134 0.215 15.619 12 82.21 PBE0 2 8 16.505 12.803 0.228 18.191 12 75.52 HSE06 is a factor of six faster compared to PBE0.","Init (s) Fock (s) KS (s) Iter (s) No. of SCF M (GB) Hematite: Fe4O6 (10 atoms), 10 × 10 × 10 k-grid, intermediate, collinear spin PBE 2 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 0.191 2.495 15 21.27 HSE06 2 6 27.476 40.527 0.227 43.497 17 96.19 PBE0 2 2 102.815 241.563 0.238 243.340 18 220.02 Water (liquid): H128O64 (192 atoms), 4 × 4× 4 k-grid PBE 5 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 1.092 5.515 12 21.51 HSE06 5 10 32.628 14.824 1.209 19.360 11 157.55 PBE0 5 1 34.425 40.576 1.201 45.078 11 156.77 Molecules Ac-Lys-Ala19-H+: C65H112N21O22 (220 atoms), intermediate PBE 2 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 0.218 5.372 13 21.82 HSE06 2 8 17.415 10.134 0.215 15.619 12 82.21 PBE0 2 8 16.505 12.803 0.228 18.191 12 75.52 HSE06 is a factor of six faster compared to PBE0.",118/10.1063/5.0208103,Hematite,2.495,eV,1,1,0
"Bulk systems Functional Nodes Inst. Init (s) Fock (s) KS (s) Iter (s) No. of SCF M (GB) Hematite: Fe4O6 (10 atoms), 10 × 10 × 10 k-grid, intermediate, collinear spin PBE 2 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 0.191 2.495 15 21.27 HSE06 2 6 27.476 40.527 0.227 43.497 17 96.19 PBE0 2 2 102.815 241.563 0.238 243.340 18 220.02 Water (liquid): H128O64 (192 atoms), 4 × 4× 4 k-grid PBE 5 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 1.092 5.515 12 21.51 HSE06 5 10 32.628 14.824 1.209 19.360 11 157.55 PBE0 5 1 34.425 40.576 1.201 45.078 11 156.77 Molecules Ac-Lys-Ala19-H+: C65H112N21O22 (220 atoms), intermediate PBE 2 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 0.218 5.372 13 21.82 HSE06 2 8 17.415 10.134 0.215 15.619 12 82.21 PBE0 2 8 16.505 12.803 0.228 18.191 12 75.52 HSE06 is a factor of six faster compared to PBE0.","Init (s) Fock (s) KS (s) Iter (s) No. of SCF M (GB) Hematite: Fe4O6 (10 atoms), 10 × 10 × 10 k-grid, intermediate, collinear spin PBE 2 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 0.191 2.495 15 21.27 HSE06 2 6 27.476 40.527 0.227 43.497 17 96.19 PBE0 2 2 102.815 241.563 0.238 243.340 18 220.02 Water (liquid): H128O64 (192 atoms), 4 × 4× 4 k-grid PBE 5 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 1.092 5.515 12 21.51 HSE06 5 10 32.628 14.824 1.209 19.360 11 157.55 PBE0 5 1 34.425 40.576 1.201 45.078 11 156.77 Molecules Ac-Lys-Ala19-H+: C65H112N21O22 (220 atoms), intermediate PBE 2 ⋅⋅⋅ ⋅⋅⋅ ⋅⋅⋅ 0.218 5.372 13 21.82 HSE06 2 8 17.415 10.134 0.215 15.619 12 82.21 PBE0 2 8 16.505 12.803 0.228 18.191 12 75.52 HSE06 is a factor of six faster compared to PBE0.",118/10.1063/5.0208103,Hematite,43.497,eV,0,1,1
