passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"38P. Broqvist, J. F. Binder, and A. Pasquarello, Appl. Phys. Lett. 94, 141911 (2009).","Lett. 94, 141911 (2009).",110/10.1063/1.4918549,"
None","
None","
None",0,0,0
"46J. Tauc, Amorphous and Liquid Semiconductors, edited by J. Tauc (Plenum Press, London, New York, 1974). 47S. Knief and W. von Niessen, Phys.","47S. Knief and W. von Niessen, Phys.",110/10.1063/1.4918549,"
None","
None","
None",0,0,0
"48Y. Nakamura, K. Watanabe, Y. Fukuzawa, and M. Ichikawa, Appl. Phys. Lett. 87, 133119 (2005). 49P. Hapala, K. K˚usova, I. Pelant, and P. Jelınek, Phys.","49P. Hapala, K. K˚usova, I. Pelant, and P. Jelınek, Phys.",110/10.1063/1.4918549,"
Silicon","
None","
eV",1,0,1
"Rev. B 87, 195420 (2013). 50S. Tomic´ and N. Vukmirovic´, J. Appl.","50S. Tomic´ and N. Vukmirovic´, J. Appl.",110/10.1063/1.4918549,"
None","
None","
None",0,0,0
"53N. A. Cukaric, M. Z. Tadic, B. Partoens, and F. M. Peeters, Phys. Rev. B 88, 205306 (2013).","Rev. B 88, 205306 (2013).",110/10.1063/1.4918549,"
Silicon","
None","
eV",1,0,1
"54F. Michelini and I. Ouerghi, Appl. Phys. Lett. 99, 221912 (2011). 55R. N. Costa Filho, M. P. Almeida, G. A. Farias, and J. S. Andrade, Jr., Phys.","55R. N. Costa Filho, M. P. Almeida, G. A. Farias, and J. S. Andrade, Jr., Phys.",110/10.1063/1.4918549,"
None","
None","
None",0,0,0
"58G. Franzo, M. Miritello, S. Boninelli, R. Lo Savio, M. G. Grimaldi, F. Priolo, F. Iacona, G. Nicotra, C. Spinella, and S. Coffa, J. Appl. Phys. 104, 094306 (2008).","Phys. 104, 094306 (2008).",110/10.1063/1.4918549,"
Silicon","
None","
eV",1,0,1
"60S. Cosentino, S. Knebel, S. Mirabella, S. Gibilisco, F. Simone, H. Bracht, G. Wilde, and A. Terrasi, Appl. Phys. A 116, 233 (2013). 61J. F. Binder, P. Broqvist, and A. Pasquarello, Microelectron.","61J. F. Binder, P. Broqvist, and A. Pasquarello, Microelectron.",110/10.1063/1.4918549,"
Silicon","
None","
eV",1,0,1
"Reuse of AIP content is subject to the terms at: http://scitation.aip.org/termsconditions. Downloaded to ] IP: 129.173.72.87 On: Sun, 17 May 2015 11:34:21","Downloaded to ] IP: 129.173.72.87 On: Sun, 17 May 2015 11:34:21",110/10.1063/1.4918549,"
None","
None","
None",0,0,0
"Using ab initio calculations, based on state-of-the-art hybrid exchange-correlation functional, we study a wide range of defects and defect complexes related with N, P, As, and Sb impurities. We show that none of the candidates for p-type doping can be considered a good source of holes in the valence band due to deep acceptor levels and low formation energies of compensating donor defects.",We show that none of the candidates for p-type doping can be considered a good source of holes in the valence band due to deep acceptor levels and low formation energies of compensating donor defects.,131/10.1103/PhysRevApplied.1.024005,"
Silicon","
None","
eV",1,0,1
"In addition, we discuss the stability of complexes in different regimes. DOI: 10.1103/PhysRevApplied.1.024005 I. INTRODUCTION Zinc oxide has attracted considerable interest as a promising material for optoelectronics applications, such as light-emitting diodes and solar cells, due to its large band gap and large exciton binding energy.","DOI: 10.1103/PhysRevApplied.1.024005 I. INTRODUCTION Zinc oxide has attracted considerable interest as a promising material for optoelectronics applications, such as light-emitting diodes and solar cells, due to its large band gap and large exciton binding energy.",131/10.1103/PhysRevApplied.1.024005,"
Zinc oxide","
None","
eV",1,0,1
"DOI: 10.1103/PhysRevApplied.1.024005 I. INTRODUCTION Zinc oxide has attracted considerable interest as a promising material for optoelectronics applications, such as light-emitting diodes and solar cells, due to its large band gap and large exciton binding energy. The actual possibility of successfully employing ZnO in these kinds of devices relies on the ability of preparing a stable p-type as well as an n-type ZnO.",The actual possibility of successfully employing ZnO in these kinds of devices relies on the ability of preparing a stable p-type as well as an n-type ZnO.,131/10.1103/PhysRevApplied.1.024005,"
Zinc oxide (ZnO)","
None","
eV",1,0,1
"The actual possibility of successfully employing ZnO in these kinds of devices relies on the ability of preparing a stable p-type as well as an n-type ZnO. Unfortunately, like other wide band gap semiconductors, ZnO suffers from a doping asymmetry problem and, while n-type ZnO has been easily obtained, reliable p-type ZnO has not been produced yet [1].","Unfortunately, like other wide band gap semiconductors, ZnO suffers from a doping asymmetry problem and, while n-type ZnO has been easily obtained, reliable p-type ZnO has not been produced yet [1].",131/10.1103/PhysRevApplied.1.024005,"
ZnO","
None","
eV",1,0,1
"Unfortunately, like other wide band gap semiconductors, ZnO suffers from a doping asymmetry problem and, while n-type ZnO has been easily obtained, reliable p-type ZnO has not been produced yet [1]. One of the most common ways to overcome this difficulty has been to incorporate group-V elements, in the hope that they could substitute oxygen in ZnO crystal and should in principle provide shallow enough acceptor levels.","One of the most common ways to overcome this difficulty has been to incorporate group-V elements, in the hope that they could substitute oxygen in ZnO crystal and should in principle provide shallow enough acceptor levels.",131/10.1103/PhysRevApplied.1.024005,"
Zinc oxide (ZnO)","
None","
eV",1,0,1
"From a theoretical point of view, the understanding of these results and the proposition of other ways of obtaining p-type doping by means of density functional theory (DFT) calculations is a challenging task as well. In fact, the problem of the band gap underestimation related to the local or semilocal approximations of the exchange correlation functional is particularly relevant in the case of ZnO, with a calculated gap of only ∼0.8 eV. Calculations performed within these approximations have shown, for example, a transition level of 0.4 eV for NO [6] and shallow levels for complexes of the form XZn-2VZn [7], but, in light of the severe gap underestimation, these results should be considered with care.","In fact, the problem of the band gap underestimation related to the local or semilocal approximations of the exchange correlation functional is particularly relevant in the case of ZnO, with a calculated gap of only ∼0.8 eV. Calculations performed within these approximations have shown, for example, a transition level of 0.4 eV for NO [6] and shallow levels for complexes of the form XZn-2VZn [7], but, in light of the severe gap underestimation, these results should be considered with care.",131/10.1103/PhysRevApplied.1.024005,"
ZnO","
0.8 eV","
eV",1,1,1
"In fact, the problem of the band gap underestimation related to the local or semilocal approximations of the exchange correlation functional is particularly relevant in the case of ZnO, with a calculated gap of only ∼0.8 eV. Calculations performed within these approximations have shown, for example, a transition level of 0.4 eV for NO [6] and shallow levels for complexes of the form XZn-2VZn [7], but, in light of the severe gap underestimation, these results should be considered with care. Recently, some of these calculations have been updated with the introduction of hybrid functionals, which use an admixture of exact and local exchange, giving larger values of the band gap and providing more reliable results.","Recently, some of these calculations have been updated with the introduction of hybrid functionals, which use an admixture of exact and local exchange, giving larger values of the band gap and providing more reliable results.",131/10.1103/PhysRevApplied.1.024005,"
ZnO","
0.8 eV","
eV",1,1,1
"First, given the stability of the N2 molecule and their importance for p-type doping [13,14], we analyze the ðN2ÞO and ðN2ÞZn defects. Then, we consider complexes of the form XZn-2VZn and XZn-VZn, which are proved to be binding in ZnO [7,15].","Then, we consider complexes of the form XZn-2VZn and XZn-VZn, which are proved to be binding in ZnO [7,15].",131/10.1103/PhysRevApplied.1.024005,"
ZnO","
None","
eV",1,0,1
"Because we are dealing with transition energies that span all the band gap, we set α ¼ 0.45. This allows us to correctly reproduce the experimental value of the band gap of 3.44 eV and gives lattice parameters a ¼ 3.23 Å, c ¼ 5.19 Å, and u ¼ 0.38, in good agreement with the experiments.","This allows us to correctly reproduce the experimental value of the band gap of 3.44 eV and gives lattice parameters a ¼ 3.23 Å, c ¼ 5.19 Å, and u ¼ 0.38, in good agreement with the experiments.",131/10.1103/PhysRevApplied.1.024005,"
Silicon","
3.44 eV","
eV",1,1,1
"The electrostatic correction ΔEelðqÞ is calculated as the monopole Madelung term [23] in the generalized case when anisotropy in the screening requires that the dielectric constant ε is replaced by a tensor ¯ε [24]: α ¼ X R≠0 1ﬃﬃﬃﬃﬃﬃﬃﬃ det¯ε p erfcðγ ﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃ R · ¯ε−1 · R p Þ ﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃ R · ¯ε−1 · R p þ X G≠0 4π Vc expð−G · ¯ε · G=4γ2Þ G · ¯ε · G − 2γ ﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃﬃ πdet¯ε p − π Vcγ2 ; (2) where the sum over R and G extends over the direct and reciprocal lattice vectors, respectively, except for zero. In the case of ZnO ¯ε ¼ diagðε⊥; ε⊥; ε∥Þ with ε⊥¼ 7.77 and ε∥¼ 8.91 [25].",In the case of ZnO ¯ε ¼ diagðε⊥; ε⊥; ε∥Þ with ε⊥¼ 7.77 and ε∥¼ 8.91 [25].,131/10.1103/PhysRevApplied.1.024005,"
ZnO.","
None","
Electronvolts (eV).",1,0,1
"In order to assess the correctness of our approximations, we performed a test for the notable case of NO. To this aim we used the HSE hybrid functional and projector aug- mented wave (PAW) [26] potentials as implemented in the VASP code [27], using a cutoff of 400 eV and setting α ¼ 0.375 to correctly reproduce the experimental band gap [8].","To this aim we used the HSE hybrid functional and projector aug- mented wave (PAW) [26] potentials as implemented in the VASP code [27], using a cutoff of 400 eV and setting α ¼ 0.375 to correctly reproduce the experimental band gap [8].",131/10.1103/PhysRevApplied.1.024005,"
NO","
4.375","
eV",1,1,1
"As can be seen from the results in Fig. 1, a good convergence is achieved for the neutral and charged state, confirming that a 72 atom supercell is enough to correctly describe these deep defects. In addition, this comparison assesses the reliability of the norm-conserving pseudopotentials compared to the more accurate PAW scheme.","In addition, this comparison assesses the reliability of the norm-conserving pseudopotentials compared to the more accurate PAW scheme.",131/10.1103/PhysRevApplied.1.024005,"
None","
None","
eV",0,0,1
"Note the impressive agreement for the transition level ϵð0=−Þ and the fair agreement for the formation energy Ef. Since the NO defect has been already widely studied, even with hybrid functionals, it is worth comparing our results with those present in the literature in the case of α being tuned to match the experimental band gap.","Since the NO defect has been already widely studied, even with hybrid functionals, it is worth comparing our results with those present in the literature in the case of α being tuned to match the experimental band gap.",131/10.1103/PhysRevApplied.1.024005,"
None","
None","
eV",0,0,1
"1. Formation energy Ef of NO as a function of the Fermi level under Zn-rich conditions, as obtained from different codes and supercell sizes. GUIDO PETRETTO AND FABIEN BRUNEVAL PHYS. REV.",GUIDO PETRETTO AND FABIEN BRUNEVAL PHYS. REV.,131/10.1103/PhysRevApplied.1.024005,"
Zinc oxide (ZnO)","
None","
eV",1,0,1
"GUIDO PETRETTO AND FABIEN BRUNEVAL PHYS. REV. APPLIED 1, 024005 (2014) 024005-2transition energy of 2.1 eV is the same as obtained by Lany and Zunger [10] for α ¼ 0.38.","APPLIED 1, 024005 (2014) 024005-2transition energy of 2.1 eV is the same as obtained by Lany and Zunger [10] for α ¼ 0.38.",131/10.1103/PhysRevApplied.1.024005,"
None","
2.1 eV","
eV",0,1,1
"Simple oxygen substitutional defects XO are single acceptors due to the missing electron in group-V elements compared to O. From a structural point of view, when using hybrid functionals the hole present in the neutral charge state is localized on one of the four bonds, producing a nonsymmetric configuration. It has been shown that NO with the hole localized along the bond parallel to the c axis (NO∥) is the most stable configuration and gives good agreement with electron paramagnetic resonance (EPR) measurements [10,11].","It has been shown that NO with the hole localized along the bond parallel to the c axis (NO∥) is the most stable configuration and gives good agreement with electron paramagnetic resonance (EPR) measurements [10,11].",131/10.1103/PhysRevApplied.1.024005,"
None","
None","
eV",0,0,1
"Although defects of this kind have a stable negative charge state configuration, they fail to be good sources of holes. In fact, with the notable exception of NO, all have quite high formation energy compared to other species, even in the Zn-rich limit, especially if the Fermi level is close to the VBM.","In fact, with the notable exception of NO, all have quite high formation energy compared to other species, even in the Zn-rich limit, especially if the Fermi level is close to the VBM.",131/10.1103/PhysRevApplied.1.024005,"
ZnO","
None","
eV",1,0,1
"Even if this kind of defect could be stabilized, the thermal transition energies ϵð0=−Þ are 2.10, 2.58, 2.92, and 3.37 eV for N, P, As, and Sb, respectively, making them extremely deep acceptors. This should be enough to disregard the XO configurations as a possible source of p-type doping.",This should be enough to disregard the XO configurations as a possible source of p-type doping.,131/10.1103/PhysRevApplied.1.024005,"
Semiconductor","
2.10","
eV",1,1,1
"This should be enough to disregard the XO configurations as a possible source of p-type doping. When substituting Zn atoms, group-V elements are instead triple donors.","When substituting Zn atoms, group-V elements are instead triple donors.",131/10.1103/PhysRevApplied.1.024005,"
None","
None","
None",0,0,0
"According to our hybrid functional results, P and Sb bear positive charge state for all the values of ϵF making them good donors and in agreement with some experimental results [31], while N and As has rather deep transition energies ϵð0=þÞ ¼ 1.1 eV and TABLE I. Comparison of ϵð0=−Þ transition energies for NO. The calculations are performed with hybrid functionals and the percentage of exact exchange α is tuned to match the band gap with the experimental value.",The calculations are performed with hybrid functionals and the percentage of exact exchange α is tuned to match the band gap with the experimental value.,131/10.1103/PhysRevApplied.1.024005,"
None","
1.1 eV","
eV",0,1,1
"QE and VASP columns contain our results calculated from QUANTUM ESPRESSO and VASP. The data are shown, when available, both with and without finite size correction (FSC).","The data are shown, when available, both with and without finite size correction (FSC).",131/10.1103/PhysRevApplied.1.024005,"
Silicon","
None","
eV",1,0,1
"The data are shown, when available, both with and without finite size correction (FSC). All values are in eV. This work Ref.",All values are in eV. This work Ref.,131/10.1103/PhysRevApplied.1.024005,"
Silicon","
6.2","
eV",1,1,1
All values are in eV. This work Ref. QE VASP [10] [28] [9] [29] [11] α 0.45 0.375 0.38 0.375 0.36 0.36 0.2 ϵð0=−Þ w/o FSC 1.87 1.88 1.8 1.3 1.32 ϵð0=−Þ w/ FSC 2.10 2.06 2.1 1.46 1.47 FIG.,QE VASP [10] [28] [9] [29] [11] α 0.45 0.375 0.38 0.375 0.36 0.36 0.2 ϵð0=−Þ w/o FSC 1.87 1.88 1.8 1.3 1.32 ϵð0=−Þ w/ FSC 2.10 2.06 2.1 1.46 1.47 FIG.,131/10.1103/PhysRevApplied.1.024005,"
None</pre>

There is no mention of a material in the text.","
1.87</pre>

The text mentions a value of band gap as 1.87.","
eV</pre>

The unit of band gap in the text is eV (electronvolts).",0,1,1
