passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"The second model used in our analysis is the EMA, as detailed in Ref. 6. This model describes electron-hole con- ﬁnement conditions within an inﬁnite conﬁnement potential context, according to the relation EG D ð Þ ¼ EG 1 ð Þ þ 7:88 D2 eV  nm2: (3) We note that EMA presented here is used to describe only the effect of reduced dimension on the electron and hole and includes no additional effects.","This model describes electron-hole con- ﬁnement conditions within an inﬁnite conﬁnement potential context, according to the relation EG D ð Þ ¼ EG 1 ð Þ þ 7:88 D2 eV  nm2: (3) We note that EMA presented here is used to describe only the effect of reduced dimension on the electron and hole and includes no additional effects.",110/10.1063/1.4918549,None,"None (for a single, specific band gap value)
7.88 (coefficient related to band gap, not a direct band gap value; EG(1) is unspecified)","eV (for the band gap energy)
nm² (for the dimensionality factor, not directly a unit of band gap, but related) 

**Primary Answer for Band Gap Unit:** 
eV",0,0,1
"TABLE I. Renormalized mass parameter, e, for SPDEM (Eq. (4)) and EMA (Eq. (5)), and interface potential from Eq. (2) for sputter, PECVD, and MBE Ge QDs. Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.",Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.,110/10.1063/1.4918549,Sputter (electron),0.92,eV,0,1,1
"TABLE I. Renormalized mass parameter, e, for SPDEM (Eq. (4)) and EMA (Eq. (5)), and interface potential from Eq. (2) for sputter, PECVD, and MBE Ge QDs. Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.",Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.,110/10.1063/1.4918549,Sputter (hole),2.80,eV,0,1,1
"TABLE I. Renormalized mass parameter, e, for SPDEM (Eq. (4)) and EMA (Eq. (5)), and interface potential from Eq. (2) for sputter, PECVD, and MBE Ge QDs. Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.",Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.,110/10.1063/1.4918549,PECVD (electron),1.09,eV,0,1,1
"TABLE I. Renormalized mass parameter, e, for SPDEM (Eq. (4)) and EMA (Eq. (5)), and interface potential from Eq. (2) for sputter, PECVD, and MBE Ge QDs. Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.",Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.,110/10.1063/1.4918549,PECVD (hole),3.28,eV,0,1,1
"TABLE I. Renormalized mass parameter, e, for SPDEM (Eq. (4)) and EMA (Eq. (5)), and interface potential from Eq. (2) for sputter, PECVD, and MBE Ge QDs. Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.",Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.,110/10.1063/1.4918549,MBE (electron),0.20,eV,0,1,1
"TABLE I. Renormalized mass parameter, e, for SPDEM (Eq. (4)) and EMA (Eq. (5)), and interface potential from Eq. (2) for sputter, PECVD, and MBE Ge QDs. Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.",Sputter 2 nm 2.5 nm 3 nm 4 nm hei eEMA 0.528 0.597 0.583 0.499 0.552 eSPDEM (nm1) 0.173 0.195 0.191 0.163 0.181 Vfit o;e ¼ 0.92 eV Vfit o;h ¼ 2.80 eV PECVD 3.5 nm 4.4 nm 8.4 nm hei eEMA 0.203 0.268 0.288 0.253 eSPDEM (nm1) 0.072 0.095 0.102 0.090 Vfit o;e ¼ 1.09 eV Vfit o;h ¼ 3.28 eV MBE eEMA 0.378 eSPDEM (nm1) 0.059 Vo;e ¼ 0:20 eV Vo;h ¼ 0:66 eV 154304-5 Barbagiovanni et al. J. Appl.,110/10.1063/1.4918549,MBE (hole),0.66,eV,0,1,1
"We note that in Fig. 8, the ~lðDÞ=lo curve for the sputter sample does not fall below 1. In Ref. 43, we FIG. 6. Variation in the gap energy as a function of QD diameter for PECVD8 and sputter9 Ge QDs.",6. Variation in the gap energy as a function of QD diameter for PECVD8 and sputter9 Ge QDs.,110/10.1063/1.4918549,Ge (Germanium),"None (for band gap explicitly mentioned)
1 (mentioned as a threshold for ""gap"" in a different context, but unclear if directly referring to band gap) 

**Official Answer:** None",None,1,0,0
"The MBE curve is taken from Ref. 43 for refer- ence. The bulk gap energy EGð1Þ, interface energy, and e is given for each sample from Table I.","The bulk gap energy EGð1Þ, interface energy, and e is given for each sample from Table I.",110/10.1063/1.4918549,None,None,None,0,0,0
"From a theoretical point of view, the understanding of these results and the proposition of other ways of obtaining p-type doping by means of density functional theory (DFT) calculations is a challenging task as well. In fact, the problem of the band gap underestimation related to the local or semilocal approximations of the exchange correlation functional is particularly relevant in the case of ZnO, with a calculated gap of only ∼0.8 eV. Calculations performed within these approximations have shown, for example, a transition level of 0.4 eV for NO [6] and shallow levels for complexes of the form XZn-2VZn [7], but, in light of the severe gap underestimation, these results should be considered with care.","In fact, the problem of the band gap underestimation related to the local or semilocal approximations of the exchange correlation functional is particularly relevant in the case of ZnO, with a calculated gap of only ∼0.8 eV. Calculations performed within these approximations have shown, for example, a transition level of 0.4 eV for NO [6] and shallow levels for complexes of the form XZn-2VZn [7], but, in light of the severe gap underestimation, these results should be considered with care.",131/10.1103/PhysRevApplied.1.024005,ZnO,0.8,eV,1,1,1
"Because we are dealing with transition energies that span all the band gap, we set α ¼ 0.45. This allows us to correctly reproduce the experimental value of the band gap of 3.44 eV and gives lattice parameters a ¼ 3.23 Å, c ¼ 5.19 Å, and u ¼ 0.38, in good agreement with the experiments.","This allows us to correctly reproduce the experimental value of the band gap of 3.44 eV and gives lattice parameters a ¼ 3.23 Å, c ¼ 5.19 Å, and u ¼ 0.38, in good agreement with the experiments.",131/10.1103/PhysRevApplied.1.024005,None,3.44,eV,0,1,1
"GUIDO PETRETTO AND FABIEN BRUNEVAL PHYS. REV. APPLIED 1, 024005 (2014) 024005-2transition energy of 2.1 eV is the same as obtained by Lany and Zunger [10] for α ¼ 0.38.","APPLIED 1, 024005 (2014) 024005-2transition energy of 2.1 eV is the same as obtained by Lany and Zunger [10] for α ¼ 0.38.",131/10.1103/PhysRevApplied.1.024005,None,2.1,eV,0,1,1
"APPLIED 1, 024005 (2014) 024005-2transition energy of 2.1 eV is the same as obtained by Lany and Zunger [10] for α ¼ 0.38. The value of 1.8 eV for α ¼ 0.375 calculated by Boonchun and Lambrecht [28] is very close to our value without the Madelung correction.",The value of 1.8 eV for α ¼ 0.375 calculated by Boonchun and Lambrecht [28] is very close to our value without the Madelung correction.,131/10.1103/PhysRevApplied.1.024005,None,2.1,eV,0,1,1
"APPLIED 1, 024005 (2014) 024005-2transition energy of 2.1 eV is the same as obtained by Lany and Zunger [10] for α ¼ 0.38. The value of 1.8 eV for α ¼ 0.375 calculated by Boonchun and Lambrecht [28] is very close to our value without the Madelung correction.",The value of 1.8 eV for α ¼ 0.375 calculated by Boonchun and Lambrecht [28] is very close to our value without the Madelung correction.,131/10.1103/PhysRevApplied.1.024005,None,1.8,eV,0,1,1
"COMPREHENSIVE AB INITIO STUDY OF DOPING … PHYS. REV. APPLIED 1, 024005 (2014) 024005-3ϵð0=3þÞ ¼ 0.73 eV from the top of the conduction band, respectively.","APPLIED 1, 024005 (2014) 024005-3ϵð0=3þÞ ¼ 0.73 eV from the top of the conduction band, respectively.",131/10.1103/PhysRevApplied.1.024005,None,"None 

*Note: The text mentions a value ""0.73 eV"" but it's described as being ""from the top of the conduction band"", which implies an energy level or offset rather than the band gap itself, typically defined as the energy difference between the valence and conduction bands.*",eV,0,0,1
"The situation is schematically depicted in Fig. 7(b). According to the standard model [16], Franz-Keldysh absorption at photon energy E due to the presence of an electric ﬁeld F can be described via the absorption coeﬃcient: α(E, F) = β F1/3 E  i=lh,hh  μi m0 4/3 |Mi|2 ×  |Ai′(xi)|2 −xi|Ai(xi)|2 , (2) where xi = e  Eg −E 	 ℏθi (3) and ℏθi = (eFℏ)2 2μi 1/3 .","According to the standard model [16], Franz-Keldysh absorption at photon energy E due to the presence of an electric ﬁeld F can be described via the absorption coeﬃcient: α(E, F) = β F1/3 E  i=lh,hh  μi m0 4/3 |Mi|2 ×  |Ai′(xi)|2 −xi|Ai(xi)|2 , (2) where xi = e  Eg −E 	 ℏθi (3) and ℏθi = (eFℏ)2 2μi 1/3 .",132/10.1103/PhysRevApplied.15.044004,None,None,None,0,0,0
"To estimate Franz-Keldysh absorption coeﬃcients in our nip-DBR at 4.2 K [Figs. 3(b) and 3(c) and 4], we use Eqs. (2)–(6), taking the low-temperature GaAs band gap of 1.519 eV and β extracted from ﬁtting the data in Fig. 7(c).","(2)–(6), taking the low-temperature GaAs band gap of 1.519 eV and β extracted from ﬁtting the data in Fig. 7(c).",132/10.1103/PhysRevApplied.15.044004,GaAs,1.519,eV,1,1,1
"Nanotechnol. 1 (2021). [13] H. C. Casey, D. D. Sell, and K. W. Wecht, Concentra- tion dependence of the absorption coeﬃcient for n- and p-type GaAs between 1.3 and 1.6 eV, J. Appl.","[13] H. C. Casey, D. D. Sell, and K. W. Wecht, Concentra- tion dependence of the absorption coeﬃcient for n- and p-type GaAs between 1.3 and 1.6 eV, J. Appl.",132/10.1103/PhysRevApplied.15.044004,GaAs,1.3 - 1.6,eV,0,1,1
"Nanotechnol. 1 (2021). [13] H. C. Casey, D. D. Sell, and K. W. Wecht, Concentra- tion dependence of the absorption coeﬃcient for n- and p-type GaAs between 1.3 and 1.6 eV, J. Appl.","[13] H. C. Casey, D. D. Sell, and K. W. Wecht, Concentra- tion dependence of the absorption coeﬃcient for n- and p-type GaAs between 1.3 and 1.6 eV, J. Appl.",132/10.1103/PhysRevApplied.15.044004,,None,None,0,0,0
"Nanotechnol. 1 (2021). [13] H. C. Casey, D. D. Sell, and K. W. Wecht, Concentra- tion dependence of the absorption coeﬃcient for n- and p-type GaAs between 1.3 and 1.6 eV, J. Appl.","[13] H. C. Casey, D. D. Sell, and K. W. Wecht, Concentra- tion dependence of the absorption coeﬃcient for n- and p-type GaAs between 1.3 and 1.6 eV, J. Appl.",132/10.1103/PhysRevApplied.15.044004,"*Note: Since the text mentions a range rather than a single value for the band gap, the ""Value"" column reflects this range. If you'd like to see two separate entries for the lower and upper bounds of the range, here is an alternative format:",None,None,0,0,0
