passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"These V-VI-VII materials are  appealing due to their strong absorption of visible light. Two examples are BiOI and BiSI,  which have band gaps of 1.6–1.9 eV [254, 390] (Figure 25), and have been investigated as  photocatalysts for degrading organic contaminants in water, such as methyl orange and crystal  violet [390, 391].","Two examples are BiOI and BiSI,  which have band gaps of 1.6–1.9 eV [254, 390] (Figure 25), and have been investigated as  photocatalysts for degrading organic contaminants in water, such as methyl orange and crystal  violet [390, 391].",123/10.1088/1361-6528/abcf6d,BiOI/BiSI,1.6–1.9,eV,0,1,1
"Note that the  unit Gy (gray) represents the energy of ionizing radiation absorbed by a particular mass (1 Gy  = 1 J kg-1). The dark current can be reduced by increasing the band gap, and at room  temperature, the band gap should be between 1.4 and 2.5 eV [399, 401, 405].","The dark current can be reduced by increasing the band gap, and at room  temperature, the band gap should be between 1.4 and 2.5 eV [399, 401, 405].",123/10.1088/1361-6528/abcf6d,None,1.4 - 2.5,eV,0,1,1
"High applied biases are therefore needed, which105 leads to low sensitivities (Table 3 [398]). Other alternatives contain toxic elements (CdxZn1- xTe and HgI2 [398]), or require liquid nitrogen cooling (such as high purity Ge [405], which  has a small band gap of 0.66 eV and needs cooling to reduce the dark current [398]).","Other alternatives contain toxic elements (CdxZn1- xTe and HgI2 [398]), or require liquid nitrogen cooling (such as high purity Ge [405], which  has a small band gap of 0.66 eV and needs cooling to reduce the dark current [398]).",123/10.1088/1361-6528/abcf6d,High purity Ge,0.66,eV,1,1,1
"It is therefore  important to consider perovskite-inspired materials for radiation detection. Perovskite-inspired materials have many desirable properties for radiation detectors: the band  gaps of most materials are within the ideal 1.4-2.5 eV range, and they are comprised of high  atomic number elements (e.g., Bi and I).","Perovskite-inspired materials have many desirable properties for radiation detectors: the band  gaps of most materials are within the ideal 1.4-2.5 eV range, and they are comprised of high  atomic number elements (e.g., Bi and I).",123/10.1088/1361-6528/abcf6d,Perovskite-inspired materials,"1.4, 2.5",eV,1,1,1
"Prior  to the work on lead-halide perovskites, BiI3 had already been investigated for radiation  detectors [407–410]. BiI3 has a band gap of 1.67±0.09 eV [411], and can be grown as single  crystals by the vertical Bridgman method and physical vapor transport [246, 409] (refer to  Section 3.7 for details).","BiI3 has a band gap of 1.67±0.09 eV [411], and can be grown as single  crystals by the vertical Bridgman method and physical vapor transport [246, 409] (refer to  Section 3.7 for details).",123/10.1088/1361-6528/abcf6d,BiI3,1.67±0.09,eV,1,1,1
"Although these materials may be used as top-cells in120 tandems, recent work has shown these materials to also hold significant promise in applications  beyond PV. For example, in light-emission applications, photocatalysis and radiation detectors,  wide band gaps of 2 eV or larger are advantageous, which compounded with the stability of  these materials, makes them of practical interest for these applications.","For example, in light-emission applications, photocatalysis and radiation detectors,  wide band gaps of 2 eV or larger are advantageous, which compounded with the stability of  these materials, makes them of practical interest for these applications.",123/10.1088/1361-6528/abcf6d,None,"2 (and ""larger"" - implying a range, but if looking for a single number as per your request)
 
**Revised to fit your format:**
2",eV,0,1,1
"Kopacic, I. et al. Enhanced Performance of Germanium Halide Perovskite Solar Cells  through Compositional Engineering. ACS Appl. Energy Mater. 1, 343–347 (2018). 140. Stoumpos, C. C. et al. Hybrid germanium iodide perovskite semiconductors: Active  lone pairs, structural distortions, direct and indirect energy gaps, and strong nonlinear  optical properties. J. Am. Chem.","Stoumpos, C. C. et al. Hybrid germanium iodide perovskite semiconductors: Active  lone pairs, structural distortions, direct and indirect energy gaps, and strong nonlinear  optical properties. J. Am. Chem.",123/10.1088/1361-6528/abcf6d,"None (since no band gap value is given in the text) 

**Alternative answer if considering materials mentioned with ""energy gaps"" context**
Hybrid Germanium Iodide Perovskite Semiconductors 
(Germanium Halide Perovskite could also be a valid answer, but it's less specific to the ""energy gaps"" mention)",None,None,0,0,0
"Lett. 9, 3087–3092 (2018). 190. Ju, D. et al. Narrow band gap and high mobility of lead-free perovskite single crystal  Sn-doped MA 3 Sb 2 I 9. J. Mater. Chem.","Ju, D. et al. Narrow band gap and high mobility of lead-free perovskite single crystal  Sn-doped MA 3 Sb 2 I 9. J. Mater. Chem.",123/10.1088/1361-6528/abcf6d,Sn-doped MA₃Sb₂I₉ (Lead-free Perovskite Single Crystal),None,None,1,0,0
"(b) Typical cross-section image of the sample, obtained by means of the scanning electron microscope. Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro- OMeTAD χ [eV] 4 [30] 4 [30] 3.75 [31] 2.12 [32] Eg [eV] 3.05 [33] 3.05 [33] 1.66 [34] 3.1 [35] m⋆ e 1 1 1 1 m⋆ h 1 1 1 1 Nd/a[cm−3] 1 × 1018 variable 0 1 × 1021 µ [cm2/Vs] 0.006 [36] 0.006 [36] variable 0.0001 [37] ε 60 [38] 42.45** 60 [39] 3 [40] ℓD[nm] 4 4 variable 0.5 TABLE I: Characteristics of the considered semiconductors: TiO2, FAPbI3 (Perovskite), Spiro-OMeTAD.","Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro- OMeTAD χ [eV] 4 [30] 4 [30] 3.75 [31] 2.12 [32] Eg [eV] 3.05 [33] 3.05 [33] 1.66 [34] 3.1 [35] m⋆ e 1 1 1 1 m⋆ h 1 1 1 1 Nd/a[cm−3] 1 × 1018 variable 0 1 × 1021 µ [cm2/Vs] 0.006 [36] 0.006 [36] variable 0.0001 [37] ε 60 [38] 42.45** 60 [39] 3 [40] ℓD[nm] 4 4 variable 0.5 TABLE I: Characteristics of the considered semiconductors: TiO2, FAPbI3 (Perovskite), Spiro-OMeTAD.",5/10.1016/j.mtsust.2023.100548,c-TiO2,3.05,eV,0,1,1
"(b) Typical cross-section image of the sample, obtained by means of the scanning electron microscope. Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro- OMeTAD χ [eV] 4 [30] 4 [30] 3.75 [31] 2.12 [32] Eg [eV] 3.05 [33] 3.05 [33] 1.66 [34] 3.1 [35] m⋆ e 1 1 1 1 m⋆ h 1 1 1 1 Nd/a[cm−3] 1 × 1018 variable 0 1 × 1021 µ [cm2/Vs] 0.006 [36] 0.006 [36] variable 0.0001 [37] ε 60 [38] 42.45** 60 [39] 3 [40] ℓD[nm] 4 4 variable 0.5 TABLE I: Characteristics of the considered semiconductors: TiO2, FAPbI3 (Perovskite), Spiro-OMeTAD.","Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro- OMeTAD χ [eV] 4 [30] 4 [30] 3.75 [31] 2.12 [32] Eg [eV] 3.05 [33] 3.05 [33] 1.66 [34] 3.1 [35] m⋆ e 1 1 1 1 m⋆ h 1 1 1 1 Nd/a[cm−3] 1 × 1018 variable 0 1 × 1021 µ [cm2/Vs] 0.006 [36] 0.006 [36] variable 0.0001 [37] ε 60 [38] 42.45** 60 [39] 3 [40] ℓD[nm] 4 4 variable 0.5 TABLE I: Characteristics of the considered semiconductors: TiO2, FAPbI3 (Perovskite), Spiro-OMeTAD.",5/10.1016/j.mtsust.2023.100548,mp-TiO2,3.05,eV,0,1,1
"(b) Typical cross-section image of the sample, obtained by means of the scanning electron microscope. Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro- OMeTAD χ [eV] 4 [30] 4 [30] 3.75 [31] 2.12 [32] Eg [eV] 3.05 [33] 3.05 [33] 1.66 [34] 3.1 [35] m⋆ e 1 1 1 1 m⋆ h 1 1 1 1 Nd/a[cm−3] 1 × 1018 variable 0 1 × 1021 µ [cm2/Vs] 0.006 [36] 0.006 [36] variable 0.0001 [37] ε 60 [38] 42.45** 60 [39] 3 [40] ℓD[nm] 4 4 variable 0.5 TABLE I: Characteristics of the considered semiconductors: TiO2, FAPbI3 (Perovskite), Spiro-OMeTAD.","Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro- OMeTAD χ [eV] 4 [30] 4 [30] 3.75 [31] 2.12 [32] Eg [eV] 3.05 [33] 3.05 [33] 1.66 [34] 3.1 [35] m⋆ e 1 1 1 1 m⋆ h 1 1 1 1 Nd/a[cm−3] 1 × 1018 variable 0 1 × 1021 µ [cm2/Vs] 0.006 [36] 0.006 [36] variable 0.0001 [37] ε 60 [38] 42.45** 60 [39] 3 [40] ℓD[nm] 4 4 variable 0.5 TABLE I: Characteristics of the considered semiconductors: TiO2, FAPbI3 (Perovskite), Spiro-OMeTAD.",5/10.1016/j.mtsust.2023.100548,Perovskite (FAPbI3),1.66,eV,0,1,1
"(b) Typical cross-section image of the sample, obtained by means of the scanning electron microscope. Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro- OMeTAD χ [eV] 4 [30] 4 [30] 3.75 [31] 2.12 [32] Eg [eV] 3.05 [33] 3.05 [33] 1.66 [34] 3.1 [35] m⋆ e 1 1 1 1 m⋆ h 1 1 1 1 Nd/a[cm−3] 1 × 1018 variable 0 1 × 1021 µ [cm2/Vs] 0.006 [36] 0.006 [36] variable 0.0001 [37] ε 60 [38] 42.45** 60 [39] 3 [40] ℓD[nm] 4 4 variable 0.5 TABLE I: Characteristics of the considered semiconductors: TiO2, FAPbI3 (Perovskite), Spiro-OMeTAD.","Input parameters in our calculations (References) c-TiO2 mp-TiO2 Perovskite Spiro- OMeTAD χ [eV] 4 [30] 4 [30] 3.75 [31] 2.12 [32] Eg [eV] 3.05 [33] 3.05 [33] 1.66 [34] 3.1 [35] m⋆ e 1 1 1 1 m⋆ h 1 1 1 1 Nd/a[cm−3] 1 × 1018 variable 0 1 × 1021 µ [cm2/Vs] 0.006 [36] 0.006 [36] variable 0.0001 [37] ε 60 [38] 42.45** 60 [39] 3 [40] ℓD[nm] 4 4 variable 0.5 TABLE I: Characteristics of the considered semiconductors: TiO2, FAPbI3 (Perovskite), Spiro-OMeTAD.",5/10.1016/j.mtsust.2023.100548,Spiro-OMeTAD,3.1,eV,0,1,1
"A semimetallic behaviour of SmN was initially reported [15]. Later on, SmN was shown to be a semiconductor with a band gap of 0.7 eV [16].","Later on, SmN was shown to be a semiconductor with a band gap of 0.7 eV [16].",18/10.1088/0953-8984/27/11/115503,SmN,0.7,eV,1,1,1
"The resulting density of states is shown in Figure 1. The majority spin channel is metallic, while a gap of about 1.04 eV can be seen in the minority spin channel.","The majority spin channel is metallic, while a gap of about 1.04 eV can be seen in the minority spin channel.",18/10.1088/0953-8984/27/11/115503,None,1.04,eV,0,1,1
LSDA+U orbital resolved density of states of half-metallic SmN. The minority spin channel shows a gap of 1.04 eV. Minority spin Sm(4f) states are situated at higher energies (outside the plot range).,The minority spin channel shows a gap of 1.04 eV. Minority spin Sm(4f) states are situated at higher energies (outside the plot range).,18/10.1088/0953-8984/27/11/115503,SmN,1.04,eV,1,1,1
"For SmN, however, our calculations, and alsoMagnetism and electronic structure calculation of SmN 5 those of Ref. [7] (with and without broken cubic symmetry), predict a zero gap in the majority spin band.","[7] (with and without broken cubic symmetry), predict a zero gap in the majority spin band.",18/10.1088/0953-8984/27/11/115503,SmN,0,None,1,1,0
"However, we must note that the Sm(5d) band falls below the Fermi energy at the F point for the parallel alignment (left panel of Figure 3), so this phase is in fact a semimetal, in agreement with Larson et al. [7]. For the ferromagnetic conﬁguration the indirect gap is formed between the Γ point and k = (−0.33 0.00 0.12)-point, and has a size of about 0.01 meV.","For the ferromagnetic conﬁguration the indirect gap is formed between the Γ point and k = (−0.33 0.00 0.12)-point, and has a size of about 0.01 meV.",18/10.1088/0953-8984/27/11/115503,None,0.01,meV,0,1,1
"(color online) Computed band structures of SmN within the LSDA+U approach including spin-orbit coupling for the parallel (left panel) and anti-parallel (right panel) conﬁgurations. conﬁguration the gap is formed between the Γ point and the k = (0.17 0.29 0.12)-point, and amounts to 0.40 meV.","conﬁguration the gap is formed between the Γ point and the k = (0.17 0.29 0.12)-point, and amounts to 0.40 meV.",18/10.1088/0953-8984/27/11/115503,SmN,0.40,meV,1,1,1
"The size of the indirect gap is particularly signiﬁcant, since it can be compared directly with experiment. Optical absorption measurements indicate the existence of a gap of about 0.7 eV [16].",Optical absorption measurements indicate the existence of a gap of about 0.7 eV [16].,18/10.1088/0953-8984/27/11/115503,None,0.7,eV,0,1,1
"We note that we can also simulate the non-groundstate anti-ferromagnetic conﬁguration in the LSDA+U approach, without SO coupling. In this case we still obtain a semiconductor, but with a narrower gap of about 0.21 eV. Thus, including SO in a self-consistent way in addition to the LDA+U approach leads to the correct ground state and the right tendency of gap increasing.","In this case we still obtain a semiconductor, but with a narrower gap of about 0.21 eV. Thus, including SO in a self-consistent way in addition to the LDA+U approach leads to the correct ground state and the right tendency of gap increasing.",18/10.1088/0953-8984/27/11/115503,None,0.21,eV,0,1,1
"There the authors suggest that an insulating character can be obtained by means of an additional Hubbard correction for the Sm(5d) states. They determine a U parameter equal to 6.4 eV in order to ﬁx the experimental band gap of GdN, while J was set to zero for sake of simplicity.","They determine a U parameter equal to 6.4 eV in order to ﬁx the experimental band gap of GdN, while J was set to zero for sake of simplicity.",18/10.1088/0953-8984/27/11/115503,GdN,None,"eV (Note: Although 'eV' is mentioned, it's associated with 'U parameter', not explicitly with 'band gap'. Following your format strictly, I'll provide the unit as it appears in context, but with this clarification)

 Strict Format Response:
eV",1,0,1
"They determine a U parameter equal to 6.4 eV in order to ﬁx the experimental band gap of GdN, while J was set to zero for sake of simplicity. With these parameters they obtain a semi-metallic solution for the FM phase of SmN,Magnetism and electronic structure calculation of SmN 10 where the indirect band gap is of about -0.15 eV. We have followed their strategy, and performed LSDA+U+SO simulations of the AFM phase with this setup.","With these parameters they obtain a semi-metallic solution for the FM phase of SmN,Magnetism and electronic structure calculation of SmN 10 where the indirect band gap is of about -0.15 eV. We have followed their strategy, and performed LSDA+U+SO simulations of the AFM phase with this setup.",18/10.1088/0953-8984/27/11/115503,"SmN (note: GdN's band gap is mentioned but not specified) 

Alternative format to match your request for a single answer:
 SmN 
(or if you'd like to acknowledge both)
 SmN, GdN* (*implied, not specified) 

**Strict adherence to the original format:**
SmN","-0.15 
None (for GdN, as it's mentioned but not specified)",eV,1,0,1
